<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160412,35.97,36.3,35.4,35.75,54200
AAL,20160412,38.82,39.43,38.76,39.19,6426000
AAME,20160412,4.71,4.71,4.7,4.71,400
AAOI,20160412,16,16.02,15.23,15.42,254600
AAON,20160412,26.55,27.06,26.55,26.63,184100
AAPC,20160412,10.26,10.26,10.26,10.26,300
AAPL,20160412,109.34,110.5,108.66,110.44,27232300
AAWW,20160412,38.99,39.55,38.7,39.05,161700
AAXJ,20160412,53.99,54.63,53.83,54.46,473100
ABAC,20160412,2.2,2.72,2,2.56,41500
ABAX,20160412,44.56,45.64,43.41,45.44,338500
ABCB,20160412,28.59,28.96,28.33,28.84,118200
ABCD,20160412,4.11,4.18,3.96,3.99,54900
ABCO,20160412,31.43,31.66,30.96,31.28,504700
ABDC,20160412,11.6,11.81,11.59,11.81,38700
ABEO,20160412,2.6,2.68,2.5,2.57,57000
ABEOW,20160412,0.65,0.65,0.65,0.65,100
ABIL,20160412,6.99,6.99,6.65,6.65,4500
ABIO,20160412,3.5,3.56,3.5,3.5,10400
ABMD,20160412,95.02,96.41,94.86,96.18,625100
ABTL,20160412,17.1,17.66,16.91,17.63,98400
ABTX,20160412,18.69,18.98,18.63,18.97,5000
ABUS,20160412,4.74,5.02,4.66,4.92,260000
ABY,20160412,16.4,17.25,16.35,17.04,213200
ACAD,20160412,31.07,32.34,30.43,32.24,2793000
ACAS,20160412,15.59,15.74,15.43,15.62,1872300
ACAT,20160412,15.29,15.81,15.29,15.53,111000
ACBI,20160412,13.84,14,12.92,13.9,49800
ACET,20160412,23.3,23.66,23.05,23.35,99600
ACFC,20160412,6.13,6.24,6.1,6.14,11300
ACGL,20160412,69.44,70.53,67.78,70.1,591700
ACHC,20160412,54.3,55.17,54.2,54.64,406600
ACHN,20160412,7.9,8.15,7.86,8.12,1268500
ACIW,20160412,19.54,19.67,19.3,19.58,313400
ACLS,20160412,10.72,11.16,10.72,10.92,303500
ACNB,20160412,22.82,22.9,22.49,22.55,4300
ACOR,20160412,27.5,28,27.35,27.68,538700
ACRS,20160412,19.53,20.52,19.53,19.61,29100
ACRX,20160412,3.6,3.7,3.51,3.67,278100
ACSF,20160412,10,10.06,9.93,10.02,19500
ACST,20160412,1.39,1.47,1.36,1.47,9400
ACTA,20160412,9.31,9.67,8.92,9.52,93200
ACTG,20160412,3.87,4,3.78,3.97,470700
ACTX,20160412,12.6,12.6,12.6,12.6,0
ACUR,20160412,2.76,2.8,2.75,2.75,8800
ACWI,20160412,55.7,56.32,55.55,56.23,1346000
ACWX,20160412,39.4,39.78,39.17,39.7,706000
ACXM,20160412,21.45,21.47,21.14,21.36,310200
ADAP,20160412,9.28,9.42,8.95,9.11,104900
ADBE,20160412,93.18,93.67,92.22,93.42,2078900
ADHD,20160412,4.28,4.33,4.16,4.27,36000
ADI,20160412,58.73,58.99,58.07,58.8,1456100
ADMA,20160412,6.98,7.35,6.94,7.28,12700
ADMP,20160412,6.28,6.75,6.2,6.72,135100
ADMS,20160412,16.69,16.95,16.16,16.6,160400
ADP,20160412,89.93,90.16,89.41,90.11,1503800
ADRA,20160412,25.21,25.21,25.21,25.21,0
ADRD,20160412,19.61,19.73,19.61,19.72,2200
ADRE,20160412,30.87,31.34,30.74,31.34,4600
ADRO,20160412,13.53,13.73,12.85,12.99,490100
ADRU,20160412,19.49,19.49,19.49,19.49,40200
ADSK,20160412,56.98,57.13,55.07,55.92,2598500
ADTN,20160412,19.12,19.25,18.61,19.05,836900
ADUS,20160412,17.66,18.34,17.47,18.23,59900
ADXS,20160412,9.11,9.63,8.92,9.39,808900
ADXSW,20160412,6.68,7.04,6.68,6.92,2100
AEGN,20160412,20.79,21.66,20.79,21.38,148800
AEHR,20160412,1.7,1.7,1.57,1.62,18500
AEIS,20160412,35.25,35.25,34.69,34.97,389200
AEMD,20160412,5.55,5.88,5.5,5.64,24500
AEPI,20160412,63.53,63.61,62.16,62.77,10900
AERI,20160412,14.59,14.75,13.95,14.49,286000
AETI,20160412,2.09,2.34,2.04,2.34,18100
AEY,20160412,1.83,1.87,1.83,1.87,12700
AEZS,20160412,3.63,3.75,3.62,3.7,132400
AFAM,20160412,36.83,37.48,36.54,36.88,23800
AFH,20160412,17.4,17.83,17.24,17.59,15700
AFMD,20160412,4.47,4.69,4.2,4.59,265500
AFSI,20160412,24.63,24.71,24.21,24.69,694000
AGEN,20160412,4.26,4.4,4.22,4.34,709800
AGFS,20160412,6.55,6.56,6.33,6.5,50100
AGFSW,20160412,0.88,0.88,0.88,0.88,500
AGII,20160412,55.58,56.72,55.56,56.49,114300
AGIIL,20160412,25.45,25.68,25.45,25.55,7700
AGIO,20160412,45.56,47.25,44.44,46.55,478900
AGLE,20160412,10.44,10.74,9.42,9.65,193200
AGNC,20160412,18.8,18.85,18.68,18.72,2049100
AGNCB,20160412,24.36,24.55,24.36,24.48,17200
AGNCP,20160412,25.75,25.85,25.65,25.82,21900
AGND,20160412,42.51,42.6,42.48,42.48,900
AGRX,20160412,6.25,6.3,6.19,6.23,11900
AGTC,20160412,15.88,16.3,15.52,16.15,86200
AGYS,20160412,10.11,10.34,9.99,10.21,12000
AGZD,20160412,47.48,47.66,47.48,47.55,6100
AHGP,20160412,15.64,15.77,15.34,15.66,113700
AHPI,20160412,0.68,0.68,0.68,0.68,3100
AIA,20160412,42.75,43.16,42.58,43.03,17900
AIMC,20160412,27.7,28.12,27.47,27.8,378700
AIMT,20160412,13.1,13.68,13.03,13.4,114100
AINV,20160412,5.85,5.91,5.81,5.88,781300
AIQ,20160412,6.9,7,6.9,6.97,10600
AIRM,20160412,35.4,35.82,35.26,35.57,303800
AIRR,20160412,17.34,17.53,17.34,17.53,1100
AIRT,20160412,25.24,25.25,24.21,24.72,2600
AIXG,20160412,5.12,5.17,5.1,5.16,11700
AKAM,20160412,51.18,51.61,49.8,50.54,3063000
AKAO,20160412,3.24,3.28,3.12,3.18,74900
AKBA,20160412,9.51,9.75,9.2,9.49,159600
AKER,20160412,1.65,1.78,1.65,1.77,18200
AKRX,20160412,24.74,24.94,24.1,24.75,1023200
AKTX,20160412,18.02,18.75,17.31,18.35,6200
ALCO,20160412,26.16,26.52,26.02,26.4,9700
ALDR,20160412,24.72,24.96,23.61,24.51,932600
ALDX,20160412,5.24,5.37,5.24,5.37,19900
ALGN,20160412,73.37,73.7,72.71,73.09,367500
ALGT,20160412,174.56,178.91,174.56,177.71,127200
ALIM,20160412,1.93,1.94,1.88,1.92,38200
ALKS,20160412,38.2,38.61,36.95,38.05,2025800
ALLT,20160412,4.99,5,4.92,4.99,12700
ALNY,20160412,66.8,67.61,65.52,67.43,800900
ALOG,20160412,78.58,78.9,77.37,78.44,66700
ALOT,20160412,13.45,13.45,13,13.32,2500
ALQA,20160412,0.73,0.77,0.7,0.72,140700
ALRM,20160412,22.45,22.47,21.15,21.64,193100
ALSK,20160412,1.9,1.97,1.88,1.93,106900
ALTY,20160412,14.4,14.44,14.34,14.43,1100
ALXN,20160412,148.49,153.91,147.87,153.55,1461000
AMAG,20160412,24.48,24.71,23.96,24.6,874800
AMAT,20160412,21.03,21.04,20.77,20.93,8306000
AMBA,20160412,43.8,43.97,41.5,41.97,1154900
AMBC,20160412,15.29,16.28,15.13,15.86,428400
AMBCW,20160412,7.2,7.57,7.19,7.4,2500
AMCC,20160412,6.3,6.46,6.21,6.39,290500
AMCN,20160412,5.61,5.63,5.57,5.57,220400
AMCX,20160412,63.5,65.09,63.32,64.58,883300
AMD,20160412,2.79,2.85,2.76,2.81,16131900
AMDA,20160412,1.55,1.61,1.55,1.57,249400
AMED,20160412,47.77,48,46.93,47.51,228700
AMGN,20160412,156.14,159.2,156.11,158.6,2763400
AMKR,20160412,5.45,5.49,5.33,5.41,751000
AMNB,20160412,25.02,25.68,24.93,25.68,21900
AMOT,20160412,17.71,18.3,17.71,18.19,29200
AMPH,20160412,12.41,12.65,12.28,12.57,137800
AMRB,20160412,9.91,9.91,9.76,9.89,5300
AMRI,20160412,15.11,15.54,14.94,15.33,324400
AMRK,20160412,20.68,21.12,20.5,21,33600
AMRN,20160412,1.7,1.75,1.66,1.73,428000
AMRS,20160412,1.3,1.37,1.1,1.17,1016600
AMSC,20160412,7.93,8.11,7.92,7.99,24100
AMSF,20160412,50.47,51.55,50.02,51.18,55800
AMSWA,20160412,8.64,9.03,8.61,8.88,79800
AMTD,20160412,30.67,31.18,30.55,31,2026300
AMTX,20160412,2,2.2,2,2.13,21900
AMWD,20160412,74.04,76.27,73.79,76.01,153400
AMZN,20160412,598.4,604.06,592.31,603.17,2641000
ANAT,20160412,113.14,114.56,113.04,113.89,64900
ANCB,20160412,24.22,24.72,24.22,24.51,5600
ANCX,20160412,18.8,19,18.76,19,10800
ANDA,20160412,9.71,9.75,9.71,9.74,4500
ANDAU,20160412,10.05,10.12,10.05,10.12,1200
ANDE,20160412,31.01,31.49,30.67,31.34,117600
ANGI,20160412,7.96,8.3,7.9,8.09,329000
ANGO,20160412,10.71,11.12,10.71,10.81,88600
ANIK,20160412,44.31,45.69,44.29,45.22,137700
ANIP,20160412,40.29,41,39.79,40.27,159100
ANSS,20160412,87.49,87.49,86.21,86.57,395600
ANTH,20160412,3.47,3.63,3.43,3.51,467600
ANY,20160412,1.3,1.3,1.23,1.25,219200
AOSL,20160412,12.77,12.95,12.65,12.74,256000
APDN,20160412,3.04,3.06,2.97,3.02,47400
APDNW,20160412,1.49,1.49,1.49,1.49,0
APEI,20160412,19.92,20.11,19.52,19.67,57000
APLP,20160412,11.07,11.37,10.84,11.2,154300
APOG,20160412,43.62,43.91,42.71,43.32,482600
APOL,20160412,7.38,7.39,7.18,7.37,1349500
APPF,20160412,12.33,12.46,12.25,12.37,26900
APPS,20160412,0.99,1,0.83,0.86,516700
APRI,20160412,6.3,6.3,6,6.2,269800
APTO,20160412,2.74,2.75,2.55,2.64,11400
APWC,20160412,1.88,1.88,1.75,1.82,2000
AQMS,20160412,8.5,8.89,8.4,8.69,38900
AQXP,20160412,9.59,9.78,9.31,9.67,94400
ARAY,20160412,5.74,5.97,5.67,5.93,719900
ARCB,20160412,20.11,20.43,19.89,20.21,225800
ARCC,20160412,15,15.1,14.93,15.07,807300
ARCI,20160412,1.15,1.15,1.1,1.1,36400
ARCW,20160412,2.38,2.4,2.26,2.26,22700
ARDM,20160412,4.58,4.58,4.43,4.51,4500
ARDX,20160412,7.8,8,7.57,7.74,81600
AREX,20160412,1.65,1.87,1.63,1.8,765700
ARGS,20160412,7.96,8.19,7.75,8.16,236400
ARIA,20160412,6.35,6.49,6.27,6.41,2128800
ARII,20160412,40.32,42.27,40.32,42.12,166100
ARIS,20160412,4.2,4.29,4.2,4.29,400
ARKR,20160412,20.13,20.38,20.13,20.27,2000
ARLP,20160412,12.11,12.85,12.03,12.82,197900
ARLZ,20160412,3.92,3.96,3.64,3.7,507000
ARNA,20160412,1.99,2.04,1.86,1.89,3254900
AROW,20160412,26.06,26.51,26.06,26.45,20600
ARQL,20160412,1.54,1.56,1.5,1.55,91300
ARRS,20160412,21.57,21.57,21.2,21.33,1184400
ARRY,20160412,2.97,3.06,2.93,3.02,1134200
ARTNA,20160412,27.3,27.77,27.16,27.55,46700
ARTW,20160412,3.03,3.03,3.03,3.03,1600
ARTX,20160412,2.9,3.04,2.88,2.96,474600
ARWA,20160412,9.98,9.98,9.98,9.98,0
ARWAR,20160412,0.25,0.25,0.25,0.25,0
ARWR,20160412,5.2,5.28,5.05,5.26,337000
ASBB,20160412,24.78,25.2,24.64,25.2,4200
ASCMA,20160412,13.45,14.12,13.27,13.87,54000
ASET,20160412,25.67,25.67,25.67,25.67,0
ASFI,20160412,10.01,10.08,9.99,10.01,88100
ASMB,20160412,4.86,5.09,4.83,4.91,12300
ASML,20160412,100.67,101.23,99.7,100.85,295200
ASNA,20160412,9.14,9.52,8.9,9.33,3114600
ASND,20160412,18.62,18.81,18.18,18.41,23600
ASPS,20160412,26.13,27.04,25.77,26.69,273400
ASRV,20160412,2.96,3.01,2.94,3,8800
ASRVP,20160412,28.61,28.94,28.51,28.51,10200
ASTC,20160412,1.92,2.04,1.91,1.96,27700
ASTE,20160412,45.48,46.14,45.34,45.42,84300
ASUR,20160412,5.31,5.31,5.31,5.31,0
ASYS,20160412,6.55,6.98,6.54,6.98,27500
ATAI,20160412,5.7,5.7,5.23,5.34,2500
ATAX,20160412,5.13,5.24,5.13,5.2,130300
ATEC,20160412,2.76,2.88,2.52,2.76,215300
ATHN,20160412,134.39,135.6,133.13,134.88,320400
ATHX,20160412,2.17,2.22,1.98,2.1,1244900
ATLC,20160412,3.15,3.16,3.15,3.16,2000
ATLO,20160412,24.21,24.47,24.17,24.4,4300
ATNI,20160412,71.9,72.81,69.71,71.59,65500
ATOS,20160412,3.9,4.2,3.75,3.75,266800
ATRA,20160412,20.53,20.69,19.67,20.25,209900
ATRC,20160412,15.53,16.12,15.45,15.67,330500
ATRI,20160412,396.21,398.93,395.2,396.13,2500
ATRO,20160412,37.43,38.22,37.28,37.78,135800
ATRS,20160412,0.86,0.88,0.82,0.86,601100
ATSG,20160412,14.34,14.55,14.34,14.39,353200
ATTU,20160412,6.35,6.68,6.19,6.56,114600
ATVI,20160412,33.43,33.66,33.03,33.48,5235900
AUBN,20160412,27.2,27.91,27.05,27.47,3400
AUDC,20160412,4.5,4.5,4.38,4.46,58700
AUPH,20160412,2.92,3,2.82,3,16700
AVAV,20160412,27.82,28.25,27.68,27.84,65100
AVEO,20160412,0.96,1,0.96,0.98,219300
AVGO,20160412,156.01,156.37,153,155.43,1653700
AVGR,20160412,12.09,12.33,11.95,12.07,44100
AVHI,20160412,11.24,11.32,11.15,11.24,27100
AVID,20160412,5.92,6.06,5.8,5.99,106600
AVNW,20160412,9.12,9.12,8.4,8.4,86500
AVXL,20160412,5.29,5.48,5.11,5.43,887100
AVXS,20160412,24.39,24.39,22.54,22.89,43500
AWRE,20160412,3.99,3.99,3.71,3.85,6800
AXAS,20160412,0.98,1.07,0.98,1.06,1029900
AXDX,20160412,13.52,13.86,13.29,13.48,149100
AXGN,20160412,5.3,5.3,5.26,5.29,29700
AXSM,20160412,9.42,10.18,8.83,9.43,24500
AXTI,20160412,2.54,2.55,2.52,2.52,7600
AYA,20160412,12.35,12.45,12.06,12.31,149600
AZPN,20160412,35.08,35.13,34.46,34.81,496400
BABY,20160412,30.16,30.22,29.54,30.05,368100
