<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAAP,20160302,31.75,33,31.28,32.5,26700
AAL,20160302,41.47,41.8,41.29,41.59,7913700
AAME,20160302,4.3,4.3,4.15,4.28,4600
AAOI,20160302,18.32,18.5,18.12,18.29,252800
AAON,20160302,25.33,25.52,25.03,25.26,166100
AAPC,20160302,10.35,10.35,10.35,10.35,0
AAPL,20160302,100.51,100.89,99.64,100.75,33169500
AAWW,20160302,37.22,37.87,36.3,36.61,484600
AAXJ,20160302,50.96,51.54,50.93,51.5,736000
ABAC,20160302,2.44,2.48,2.44,2.44,1300
ABAX,20160302,38.98,41.3,38.98,40.58,335400
ABCB,20160302,27.62,28.25,27.13,27.55,155500
ABCD,20160302,4.39,4.67,4.35,4.55,47900
ABCO,20160302,29.82,30.05,28.17,28.2,886600
ABDC,20160302,10.32,10.56,10.13,10.14,18200
ABEO,20160302,2.15,2.27,2.15,2.25,54800
ABEOW,20160302,0.58,0.58,0.58,0.58,0
ABIL,20160302,7.13,7.25,7.12,7.2,22000
ABIO,20160302,3.56,3.75,3.56,3.66,11800
ABMD,20160302,84.15,84.15,81.79,82.21,475500
ABTL,20160302,19.27,19.42,18.97,19.25,115900
ABTX,20160302,17.78,17.87,17.72,17.76,8400
ABUS,20160302,3.16,3.61,3.14,3.6,392600
ABY,20160302,15.84,17.18,14.93,16.91,1642700
ACAD,20160302,19.21,21.14,18.85,20.36,2502100
ACAS,20160302,13.85,14.05,13.8,13.96,1858300
ACAT,20160302,17.63,18.06,17.44,17.89,195500
ACBI,20160302,13.35,13.35,12.65,13.16,18700
ACET,20160302,21.81,22.17,21.77,22.02,137300
ACFC,20160302,5.43,5.68,5.43,5.62,32800
ACGL,20160302,68.64,69.16,68.18,69.15,305200
ACHC,20160302,55.65,57.61,55.56,57.49,607900
ACHN,20160302,7.59,7.8,7.45,7.8,2189200
ACIW,20160302,19.58,19.96,19.34,19.95,1356200
ACLS,20160302,10.6,10.8,10.52,10.64,310700
ACNB,20160302,21.46,22.5,21.46,22.5,4800
ACOR,20160302,34.11,36.31,33.17,35.53,795700
ACRS,20160302,17.61,17.74,16.67,17.39,33500
ACRX,20160302,3.8,4.35,3.8,4.31,648100
ACSF,20160302,8.31,8.44,8.11,8.41,51700
ACST,20160302,1.63,1.72,1.55,1.66,5200
ACTA,20160302,7.88,8.9,7.88,8.4,109600
ACTG,20160302,3.14,3.25,3.1,3.16,3189800
ACTX,20160302,12.24,12.24,12.24,12.24,0
ACUR,20160302,2.06,2.18,2.06,2.1,7900
ACWI,20160302,53.47,53.85,53.31,53.82,1394900
ACWX,20160302,37.49,37.85,37.44,37.85,1435400
ACXM,20160302,21.27,21.52,21.13,21.3,232400
ADAP,20160302,7.43,8.55,7.43,8.38,132300
ADBE,20160302,88.12,88.55,87.26,88.39,2863500
ADHD,20160302,4.5,4.63,4.41,4.59,93300
ADI,20160302,54.72,55.71,54.6,55.41,2411300
ADMA,20160302,4.93,4.95,4.81,4.94,9900
ADMP,20160302,6.03,6.18,5.81,6.03,67400
ADMS,20160302,13.18,14.06,12.3,13.92,236000
ADP,20160302,86.36,86.36,85.01,85.65,2059300
ADRA,20160302,24.55,24.68,24.55,24.68,1100
ADRD,20160302,19.19,19.31,19.19,19.31,1200
ADRE,20160302,28.39,28.54,28.32,28.54,5200
ADRO,20160302,16.42,17.72,16.02,16.64,455900
