<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20090227,0.64,0.64,0.64,0.64,0
AAON,20090227,4.723,4.8148,4.5867,4.5985,103000
AAPL,20090227,12.5614,13.0429,12.5243,12.7586,25240800
AAWW,20090227,13.47,14.71,13.47,14.14,279100
AAXJ,20090227,28.61,28.87,28.37,28.51,134700
ABAX,20090227,16.47,16.54,15.45,15.64,255200
ABCB,20090227,5.13,5.25,4.97,4.97,21100
ABCO,20090227,7.645,7.745,7.395,7.46,149100
ABIO,20090227,221.76,224.28,221.76,222.18,26100
ABMD,20090227,6.85,6.97,6.74,6.81,341800
ABTL,20090227,1.8,1.95,1.8,1.8,12100
ACAD,20090227,0.78,0.84,0.77,0.83,128600
ACAS,20090227,1.25,1.35,1.15,1.35,13744500
ACAT,20090227,3.04,3.46,3.04,3.46,134500
ACET,20090227,6.1,6.14,6.02,6.03,158300
ACFC,20090227,3.06,3.06,2.45,2.45,3900
ACGL,20090227,17.4833,18.1533,17.42,18,902200
ACHN,20090227,1.55,1.6,1.51,1.58,4900
ACIW,20090227,5.8867,6.0833,5.8333,5.9533,948400
ACLS,20090227,1.36,1.52,1.24,1.28,1022900
ACOR,20090227,23.38,23.68,21.96,22,999700
ACPW,20090227,2.8,2.95,2.8,2.85,84800
ACTG,20090227,3.02,3.14,3.02,3.11,22000
ACTS,20090227,1.41,1.44,1.4,1.4,54200
ACUR,20090227,6.44,6.85,6.26,6.32,57200
ACWI,20090227,27.86,27.86,25.8,25.94,45300
ACWX,20090227,23.96,24.43,23.81,24.04,92300
ACXM,20090227,8.31,8.73,8.27,8.28,626200
ADBE,20090227,15.71,17.18,15.7,16.7,15832300
ADES,20090227,2.305,2.42,2.305,2.305,4900
ADI,20090227,18.49,19.05,18.43,18.64,7273500
ADP,20090227,30.044,30.4654,29.3855,29.9824,7082700
ADRA,20090227,16.62,16.7,16.47,16.55,11300
ADRD,20090227,13.68,13.94,13.59,13.7,25100
ADRE,20090227,24.65,25.01,24.21,24.59,286000
ADRU,20090227,13.07,13.15,13.07,13.15,600
ADSK,20090227,12.72,13.2,12.53,12.69,13025200
ADTN,20090227,14.28,14.84,14.22,14.44,547600
AEHR,20090227,1.09,1.11,1.07,1.07,7000
AEIS,20090227,6.55,6.88,6.41,6.76,245400
AEPI,20090227,13.04,13.86,13.02,13.05,10800
AETI,20090227,1.82,1.82,1.51,1.66,4200
AEY,20090227,1.5,1.55,1.5,1.55,1200
AEZS,20090227,402,414,402,402,7100
AFAM,20090227,21.63,21.78,19.75,20.29,1059900
AFSI,20090227,3.955,4.355,3.955,4.19,298000
AGEN,20090227,0.31,0.4,0.3,0.4,309000
AGII,20090227,27.83,28.78,27.15,28.33,107100
AGNC,20090227,16.3,16.5,16.1,16.1,231300
AGYS,20090227,3.95,4.15,3.59,3.59,105200
AHGP,20090227,14.52,14.97,13.95,14.83,66800
AHPI,20090227,3.24,3.24,2.9,3,7900
AIMC,20090227,5.5,5.8,5.38,5.38,210900
AINV,20090227,4.23,4.39,4.06,4.13,1231500
AIRM,20090227,5.49,5.7,5.46,5.5633,116600
AIRT,20090227,5.92,5.92,5.92,5.92,900
AIXG,20090227,4.07,4.12,3.99,4.01,37800
AKAM,20090227,17.71,18.44,17.49,18.09,5201300
AKRX,20090227,1.38,1.48,1.31,1.4,326100
ALCO,20090227,26,27.45,25.56,25.98,20200
ALGN,20090227,7.16,7.4,6.85,6.85,485400
ALGT,20090227,33.43,36.16,33.1,34.32,572200
ALKS,20090227,10.54,10.61,10,10.08,869500
ALLT,20090227,1.5,1.5,1.48,1.49,43700
ALNY,20090227,19.1,19.6,18.43,18.44,335000
ALOG,20090227,28.07,28.56,27.81,28.25,118400
ALOT,20090227,4.62,4.98,4.06,4.94,125900
ALSK,20090227,6.15,6.4,6.15,6.29,388700
ALXN,20090227,18,18.145,16.96,17.1,2035100
AMAG,20090227,29.2,29.46,26,27.05,1029800
AMAT,20090227,9.55,9.9,9.21,9.21,39332900
AMCC,20090227,3.56,3.73,3.53,3.61,328600
AMCN,20090227,4.2,4.53,3.99,3.99,214600
AMD,20090227,2.08,2.2,2.05,2.18,14342200
AMED,20090227,35.63,35.85,31.32,32.71,4198800
AMGN,20090227,50.08,51.01,48.78,48.93,19943200
AMKR,20090227,1.88,1.9,1.6,1.71,3346200
AMNB,20090227,15.5,15.51,15.5,15.51,1300
AMOT,20090227,1.75,1.78,1.75,1.77,15800
AMOV,20090227,12.455,12.64,12.455,12.64,2600
AMPH,20090227,20.04,20.93,19.71,20.53,10700
AMRB,20090227,8.39,8.5,7.93,8.1,6400
AMRI,20090227,8.64,9.03,8.6,8.67,133400
AMRN,20090227,0.7,0.7,0.61,0.7,2800
AMSC,20090227,145.6,147.5,130.2,134.6,976600
AMSF,20090227,13.86,15.03,13.86,14.5,268400
AMSG,20090227,14.79,15.98,14.75,15.62,573300
AMSWA,20090227,3.8,4.06,3.8,3.82,66900
AMTD,20090227,12.17,12.47,11.86,11.87,4895400
AMWD,20090227,14.07,14.79,14.06,14.47,47700
AMZN,20090227,61.26,65.08,60.94,64.79,11494100
ANAT,20090227,44,44,42.14,42.31,92400
ANCX,20090227,4.16,4.41,3.88,4.37,18000
ANDE,20090227,8.2333,8.6467,8.0933,8.24,132300
ANGO,20090227,11.94,12.23,11.66,11.87,94000
ANIK,20090227,3.51,3.71,3.33,3.42,19200
ANSS,20090227,21.01,21.81,20.08,20.17,2802200
APEI,20090227,36.75,37.83,36.4,37.35,144200
APOG,20090227,9.49,9.99,9.45,9.47,382100
APOL,20090227,72.15,75.48,72.12,72.5,3701300
APPY,20090227,69.6,70.56,64.32,66.24,84800
ARAY,20090227,4.77,4.87,4.62,4.67,423600
ARCC,20090227,3.61,3.87,3.52,3.6,719900
ARCI,20090227,2.48,2.48,2.48,2.48,0
ARCW,20090227,1.1,1.1,1.1,1.1,7100
AREX,20090227,6.48,7.22,6.39,6.72,54000
ARIA,20090227,1.16,1.18,1.11,1.11,288000
ARII,20090227,7.01,7.77,7.01,7.54,90600
ARKR,20090227,9.8,9.8,9.8,9.8,1300
ARLP,20090227,12.9,13.59,12.77,13.235,72600
ARNA,20090227,4.13,4.47,4.03,4.17,2193100
AROW,20090227,23.58,24.14,23.01,23.56,24100
ARQL,20090227,3.18,3.32,2.99,3.14,243900
ARRS,20090227,6,6.33,5.91,6.12,1230400
ARRY,20090227,3.13,3.31,3.12,3.12,137500
ARTNA,20090227,14.25,14.25,14.17,14.25,2500
ARTW,20090227,4.05,4.05,3.16,3.55,63500
ARTX,20090227,0.38,0.39,0.38,0.39,4400
ARWR,20090227,0.4,0.44,0.39,0.39,242200
ASCMA,20090227,23.26,23.69,22.88,23.45,21500
ASFI,20090227,1.52,1.63,1.42,1.63,51900
ASML,20090227,15.09,15.51,15,15.13,3417300
ASRV,20090227,1.75,1.88,1.75,1.88,33300
ASRVP,20090227,18,18,18,18,0
ASTE,20090227,21.63,22.85,21.23,22.22,385300
ASUR,20090227,0.0933,0.1133,0.0867,0.1133,362600
ASYS,20090227,2.99,3.21,2.93,2.96,39500
ATAI,20090227,5.05,5.37,5.03,5.37,9900
ATAX,20090227,5.8,5.8,5.79,5.79,600
ATEC,20090227,20.16,31.8,19.92,19.92,51700
ATHN,20090227,31.02,31.34,24.15,25.5,5370800
ATHX,20090227,0.58,0.63,0.55,0.6,56500
ATLO,20090227,16.5,17.35,16.04,16.04,8600
ATNI,20090227,20.56,21.33,20.1,20.85,23500
ATRC,20090227,1.25,1.5,1.25,1.32,17600
ATRI,20090227,78.19,78.19,75.16,75.16,5200
ATRO,20090227,6.4417,6.825,6.4083,6.8,23600
ATSG,20090227,0.22,0.24,0.19,0.19,35100
ATVI,20090227,9.79,10.23,9.73,10.03,11304500
AUBN,20090227,19.99,20,19.99,20,900
AUDC,20090227,1.15,1.15,1.11,1.12,54100
AVAV,20090227,33.15,33.16,30.85,31.22,1010600
AVID,20090227,9.86,10.17,9.84,9.96,212700
AWRE,20090227,1.74,1.79,1.72,1.76,8200
AXAS,20090227,0.88,0.91,0.8,0.85,124200
AXTI,20090227,0.92,0.95,0.89,0.91,26700
AZPN,20090227,6.75,6.75,5.7,6.6,139800
BABY,20090227,7.97,8.1,7.75,7.83,229000
BANF,20090227,34.48,35.76,34.38,34.89,52800
BANFP,20090227,23.5,24.84,23.5,24.2,1600
BANR,20090227,21.49,22.33,19.6,19.6,106100
BASI,20090227,1.8,1.8,1.2,1.22,3800
BBBY,20090227,20.9,21.83,20.55,21.3,5286600
BBGI,20090227,1.11,1.11,1.11,1.11,300
BBOX,20090227,19.28,20.54,19.19,19.84,127900
BBRY,20090227,38.96,40.94,38.55,39.94,19620500
BBSI,20090227,8.56,8.68,8.44,8.53,25000
BCBP,20090227,9.47,9.47,9.47,9.47,100
BCPC,20090227,13.8533,14.3067,13.6133,13.8333,101000
BCRX,20090227,1.3,1.36,1.28,1.28,30100
BDGE,20090227,18.8,18.8,18.8,18.8,0
BDSI,20090227,3.24,3.24,3.1,3.18,17700
BEAT,20090227,25.2,25.4,23.4,25,485300
BEAV,20090227,7.77,7.78,7.3,7.46,2010200
BEBE,20090227,5.32,5.54,5.16,5.16,564200
BECN,20090227,10.82,11.39,10.64,10.97,391000
BELFA,20090227,8.25,8.5,8.25,8.5,4100
BELFB,20090227,9.64,9.89,9.27,9.37,36900
BFIN,20090227,8.83,9,8.66,8.66,48100
BGCP,20090227,1.96,2.09,1.7,1.71,652700
BGFV,20090227,5.31,5.63,4.79,5.24,159300
BIDU,20090227,14.09,15.245,14.089,14.832,2255100
BIIB,20090227,47.08,47.62,45.55,46.04,5631000
BIOS,20090227,1.49,1.52,1.45,1.49,39800
BJRI,20090227,11.87,12.54,11.83,12.43,341500
BKCC,20090227,4.04,4.13,3.75,3.75,74700
BKMU,20090227,8.36,8.71,8.25,8.45,197600
BKSC,20090227,10.92,12.5,10.92,12.5,4800
BLDP,20090227,1.11,1.18,1.05,1.09,331400
BLDR,20090227,2.16,2.18,1.92,1.92,34700
BLKB,20090227,10.2,10.62,10.15,10.24,458800
BMRC,20090227,17.95,18.05,17.95,18,1100
BMRN,20090227,12.53,12.55,12,12,3063200
BMTC,20090227,14.99,15.25,14.97,15.05,10700
BNCL,20090227,8.89,9.17,8.8,9,201200
BNCN,20090227,6.28,6.5,5.5,5.5,7900
BNSO,20090227,1,1.06,1,1,2400
BOBE,20090227,17.69,18.82,17.69,18.47,360200
BOCH,20090227,4.1,4.1,4.1,4.1,200
BOFI,20090227,1.315,1.315,1.3125,1.3125,1300
BOKF,20090227,30.68,30.68,29.6,30.1,196500
BONT,20090227,1.5,1.54,1.4,1.47,72900
BOOM,20090227,9.13,9.79,9,9.32,164500
BOSC,20090227,2.44,2.64,2.44,2.56,3000
BPFH,20090227,3.39,3.78,3.23,3.47,797400
BPOP,20090227,17,22.5,17,22,4815500
BPOPM,20090227,9.92,10,9,10,5400
BPOPN,20090227,13.99,15,13.5,15,8400
BRCD,20090227,2.33,2.89,2.33,2.78,11681100
BRID,20090227,3.25,3.25,3.25,3.25,0
BRKL,20090227,8.65,9.01,8.4,8.78,245800
BRKR,20090227,4.22,4.34,3.96,4.21,496500
BRKS,20090227,4.19,4.43,4.11,4.28,350300
BSET,20090227,1.01,1.03,0.96,0.96,72800
BSQR,20090227,1.73,1.75,1.53,1.6,9300
BSRR,20090227,6.34,6.47,6.1,6.33,39200
BSTC,20090227,20,20,20,20,1800
BUSE,20090227,7,7.88,6.77,7,99600
BVSN,20090227,11.14,11.49,11.14,11.15,3600
BWINA,20090227,18,18,18,18,0
BWINB,20090227,16.17,17.07,16.16,16.95,18100
BWLD,20090227,30.08,31.7,30,30.87,402700
BYFC,20090227,4.95,4.95,4.95,4.95,0
CA,20090227,16.3022,16.9868,16.0938,16.8181,9375000
CAAS,20090227,2.49,2.6,2.48,2.6,6000
CAC,20090227,22.83,22.99,22.28,22.31,20200
CACB,20090227,1.1,1.15,0.85,0.9,814200
CACC,20090227,17.42,19.29,17.42,19.03,23000
CAKE,20090227,7.93,8.34,7.86,8.14,1192700
CALD,20090227,2.3,2.45,2.26,2.33,104600
CALL,20090227,0.44,0.44,0.335,0.435,113200
CALM,20090227,11,11.32,11,11.14,257600
CAMP,20090227,0.52,0.55,0.5,0.5,96400
CAMT,20090227,0.37,0.37,0.37,0.37,0
CART,20090227,4.04,4.04,4,4,1300
CARV,20090227,4,4,4,4,600
CASH,20090227,8.4,8.4,8.01,8.25,8200
CASM,20090227,1.76,1.76,1.68,1.69,14200
CASS,20090227,25.28,26.63,25.15,25.81,17600
CASY,20090227,19.49,20.19,19.37,19.91,485500
CATM,20090227,1.37,1.45,1.35,1.4,28600
CATY,20090227,10.02,10.32,9.72,9.72,597800
CAVM,20090227,9.46,9.71,9.33,9.51,398900
CBAK,20090227,7.25,7.25,7,7,114700
CBAN,20090227,6.39,6.39,6.39,6.39,0
CBLI,20090227,37.6,39.6,36.2,37,9300
