<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
AAME,20120113,2,2,1.96,1.97,3900
AAON,20120113,8.8667,8.9689,8.7422,8.9155,60300
AAPL,20120113,59.9571,60.0643,59.8086,59.9729,8077100
AAWW,20120113,40.13,40.74,39.84,40.6,384200
AAXJ,20120113,51.75,51.84,51.35,51.77,632900
ABAX,20120113,27.72,27.82,27.42,27.79,67300
ABCB,20120113,10.46,10.67,10.46,10.59,20800
ABCD,20120113,3.15,3.18,3.11,3.13,30500
ABCO,20120113,36.945,37.595,36.945,37.38,80700
ABIO,20120113,44.52,44.52,42.42,42.84,83400
ABMD,20120113,18.36,18.49,17.83,17.98,255500
ABTL,20120113,3.75,3.85,3.75,3.75,38700
ACAD,20120113,1.32,1.33,1.26,1.26,232700
ACAS,20120113,7.26,7.38,7.22,7.36,2543000
ACAT,20120113,22.25,23.2,22.12,22.9,176200
ACET,20120113,6.71,6.82,6.71,6.79,44200
ACFC,20120113,2.26,2.46,2.25,2.46,4200
ACGL,20120113,37.17,37.19,36.76,37.17,622800
ACHC,20120113,11.35,11.48,11.21,11.32,19700
ACHN,20120113,11.39,12.95,11.31,12.37,3987400
ACIW,20120113,9.3767,9.4633,9.3,9.41,240200
ACLS,20120113,6.24,6.44,6.16,6.24,593800
ACNB,20120113,14.01,14.05,14.01,14.01,600
ACOR,20120113,26.67,26.73,26.31,26.61,409900
ACPW,20120113,4.45,4.6,4.35,4.5,411900
ACRX,20120113,2.96,3,2.92,2.92,2300
ACTG,20120113,36.39,39.94,36.39,39.53,1483600
ACTS,20120113,1.85,1.9,1.85,1.9,20200
ACUR,20120113,3.62,3.62,3.41,3.59,42200
ACWI,20120113,42.79,42.87,42.44,42.82,382000
ACWX,20120113,37.01,37.06,36.6,36.96,199500
ACXM,20120113,12.95,13.45,12.81,13.4,1466400
ADBE,20120113,29.13,29.18,28.45,28.97,2903800
ADES,20120113,10.595,10.725,10.205,10.625,82300
ADI,20120113,37.05,37.11,36.43,36.62,3376500
ADP,20120113,47.9191,48.2615,47.7261,48.2442,1790100
ADRA,20120113,23.5,23.52,23.5,23.52,1500
ADRD,20120113,18.53,18.72,18.53,18.71,7100
ADRE,20120113,39.96,40.05,39.67,40.05,33700
ADRU,20120113,18.36,18.36,18.36,18.36,1000
ADSK,20120113,32.16,32.17,31.38,31.92,1351300
ADTN,20120113,31.32,31.47,30.89,31.35,822400
ADUS,20120113,3.27,3.27,3.18,3.21,23900
AEGN,20120113,17.37,17.41,16.92,17.3,135100
AEGR,20120113,14.43,14.81,14.43,14.75,43300
AEHR,20120113,0.74,0.75,0.74,0.75,1000
AEIS,20120113,11.48,11.6,11.09,11.16,319200
AEPI,20120113,29.05,29.09,27.26,27.51,50800
AETI,20120113,5.23,5.34,5.22,5.34,31800
AEY,20120113,2.19,2.19,2.14,2.19,5000
AEZS,20120113,1008,1014,972,990,442200
AFAM,20120113,16.4,16.71,16.08,16.65,134200
AFSI,20120113,11.83,12.08,11.83,12.065,755600
AGEN,20120113,2.45,2.5,2.32,2.42,54400
AGII,20120113,29.15,29.17,28.81,28.99,57400
AGNC,20120113,28.26,28.35,28.21,28.35,3737300
AGYS,20120113,8.52,8.55,8.24,8.28,60200
AHGP,20120113,52.26,53.88,52.26,53,49900
AHPI,20120113,3.19,3.33,3.18,3.33,700
AIMC,20120113,17.67,18.18,17.67,17.88,88300
AINV,20120113,7.02,7.09,7,7.07,1174800
AIRM,20120113,26.8867,27.2033,26.4933,26.8567,73900
AIRT,20120113,8.62,8.62,8.52,8.52,2500
AIXG,20120113,14.6,14.63,14.01,14.27,110200
AKAM,20120113,32.91,33,31.82,32.22,3756000
AKRX,20120113,10.58,11,10.57,10.94,537100
ALCO,20120113,19.02,19.98,19.02,19.95,3400
ALGN,20120113,24.32,24.62,23.83,24.08,619500
ALGT,20120113,52.49,53.1,52.49,53,73800
ALIM,20120113,1.28,1.3,1.27,1.28,69000
ALKS,20120113,17.92,18.24,17.74,18.16,524100
ALLT,20120113,16.15,16.2,15.7,16.01,119100
ALNY,20120113,10.01,10.16,9.68,9.88,336700
ALOG,20120113,58.11,59.1,58.11,58.93,64900
ALOT,20120113,7.96,7.96,7.96,7.96,0
ALSK,20120113,2.71,2.78,2.65,2.73,897600
ALXN,20120113,74.09,75.06,73.31,74.62,864000
AMAG,20120113,17.32,17.66,17.02,17.28,67500
AMAT,20120113,11.76,11.77,11.45,11.5,14416600
AMCC,20120113,7.62,7.64,7.35,7.38,882300
AMCN,20120113,3.75,3.85,3.73,3.85,112300
AMCX,20120113,39.5,39.8,39.13,39.68,177400
AMD,20120113,5.76,5.79,5.63,5.66,9674100
AMED,20120113,10.06,10.23,9.81,10.06,540700
AMGN,20120113,67.13,67.67,66.77,67.6,5996300
AMKR,20120113,4.81,4.94,4.81,4.87,723200
AMNB,20120113,19.5,19.5,19.3,19.43,3300
AMOT,20120113,5.65,5.8,5.65,5.66,1300
AMOV,20120113,22.14,22.15,22,22.01,2700
AMRB,20120113,4.63,4.63,4.63,4.63,0
AMRI,20120113,2.93,3.01,2.9,2.95,59700
AMRN,20120113,7.3,7.43,7.13,7.17,1290900
AMRS,20120113,11.46,11.48,11.01,11.34,76000
AMSC,20120113,44.4,45.4,42.9,43.5,833300
AMSF,20120113,22.41,22.52,21.96,22.51,59300
AMSG,20120113,25.51,25.76,25.47,25.61,85100
AMSWA,20120113,9.71,9.74,9.45,9.63,125700
AMTD,20120113,16.59,16.59,15.94,16.3,7466100
AMWD,20120113,13.58,13.82,13.44,13.52,24800
AMZN,20120113,176.02,178.8,173.5,178.42,4754500
ANAT,20120113,71.2,71.45,71.01,71.06,8400
ANCB,20120113,6.6,6.6,6.6,6.6,0
ANCX,20120113,8.91,9,8.77,9,3400
ANDE,20120113,27.8933,28.3467,27.46,28.2733,85300
ANGI,20120113,14.8,15.15,14.33,15.1,73900
ANGO,20120113,13.4,13.51,13.22,13.25,126300
ANIK,20120113,9.07,9.31,9,9.31,20800
ANSS,20120113,57.26,57.88,56.7,57.35,212600
ANTH,20120113,54.32,56.56,54.32,56.08,159400
AOSL,20120113,7.83,7.94,7.8,7.84,29600
APEI,20120113,44.93,44.97,44.08,44.81,109900
APOG,20120113,13.28,13.48,13.07,13.32,122100
APOL,20120113,56.91,57.5,56.79,57.19,2082000
APPY,20120113,47.04,47.04,45.6,47.04,43300
APRI,20120113,50.7,51.3,49.1,51.3,226100
APWC,20120113,3.16,3.22,3.16,3.22,3200
ARAY,20120113,4.56,4.73,4.5,4.68,524600
ARCC,20120113,15.76,15.96,15.68,15.95,1053700
ARCI,20120113,5.22,5.24,5.1,5.15,6900
ARCW,20120113,1.132,1.132,1.132,1.132,200
AREX,20120113,31.75,31.89,30.83,31.55,230300
ARIA,20120113,13.69,14.5,13.42,14.42,3729800
ARII,20120113,28.53,28.72,27.28,28.63,92900
ARKR,20120113,13.49,13.49,13.49,13.49,100
ARLP,20120113,39,39.225,38.575,38.97,52300
ARNA,20120113,1.65,1.67,1.62,1.65,1582700
AROW,20120113,23.41,23.74,23.41,23.58,11300
ARQL,20120113,5.91,6,5.8,5.96,151600
ARRS,20120113,10.86,10.99,10.84,10.95,625800
ARRY,20120113,2.11,2.54,2.1,2.38,843500
ARTNA,20120113,18.62,18.75,18.53,18.68,8800
ARTW,20120113,8.6,8.6,8.2,8.49,5200
ARTX,20120113,1.15,1.17,1.13,1.15,8400
ARWR,20120113,5.2,5.4,5.2,5.26,15500
ASBB,20120113,11.6,11.65,11.6,11.65,3700
ASCMA,20120113,52.73,53.52,52.73,53.23,17000
ASFI,20120113,7.51,7.69,7.51,7.69,3700
ASML,20120113,41.35,41.4,40.7,41.28,1980900
ASNA,20120113,16.78,17.145,16.695,17.06,660600
ASPS,20120113,50.41,50.68,50,50.46,65600
ASRV,20120113,2.11,2.22,2.11,2.2,6700
ASRVP,20120113,25.52,25.52,25.5,25.5,600
ASTC,20120113,0.58,0.61,0.58,0.6,19200
ASTE,20120113,34.92,35.36,34.57,34.72,47900
ASUR,20120113,5.76,5.7667,5.4667,5.6533,13500
ASYS,20120113,9.86,10.17,9.72,10.11,138100
ATAI,20120113,7.55,7.59,7.55,7.59,1100
ATAX,20120113,5.18,5.19,5.12,5.14,9600
ATEC,20120113,22.56,23.28,22.08,22.8,109900
ATHN,20120113,55.19,55.86,54.01,54.12,533400
ATHX,20120113,2.05,2.13,1.99,2.11,55800
ATLO,20120113,19.56,19.58,19.15,19.33,8700
ATNI,20120113,37.81,38.55,37.7,37.9,18400
ATRC,20120113,11.07,11.31,11.07,11.14,31600
ATRI,20120113,240.46,241.64,237.08,238.07,1500
ATRO,20120113,27.5333,27.9917,27.5333,27.6417,27600
ATSG,20120113,4.83,4.92,4.83,4.9,119400
ATVI,20120113,12.49,12.53,12.17,12.24,10131800
AUBN,20120113,19.2,19.2,19.2,19.2,300
AUDC,20120113,3.94,4.06,3.94,4.06,42800
AVAV,20120113,29.65,30.09,29.17,29.29,223300
AVEO,20120113,14.72,14.88,14.61,14.83,300000
AVGO,20120113,31.52,32,31.21,31.57,2427400
AVID,20120113,9.33,9.33,8.94,9.05,130500
AVNW,20120113,24.24,24.72,23.52,24.36,162700
AWRE,20120113,2.81,2.97,2.81,2.96,2100
AXAS,20120113,3.27,3.27,3.13,3.16,1030200
AXTI,20120113,4.73,4.77,4.7,4.72,173400
AZPN,20120113,16.88,17.13,16.84,16.96,238400
BABY,20120113,9.79,10.04,9.61,10.01,212300
BANF,20120113,38.98,39.61,38.74,39.28,16200
BANFP,20120113,28.38,28.38,28.38,28.38,200
BANR,20120113,17.85,18.25,17.85,18.06,42400
BASI,20120113,1.25,1.25,1.25,1.25,4100
BBBY,20120113,59.6,59.91,58.89,59.02,2635100
BBGI,20120113,3.42,3.43,3.41,3.41,600
BBOX,20120113,28.54,28.93,28.3,28.75,47400
BBRG,20120113,17.79,18.35,17.65,18.3,167400
BBRY,20120113,16.48,16.74,16.02,16.17,16705000
BBSI,20120113,19.49,20.01,19.49,19.64,12000
BCBP,20120113,9.92,9.92,9.92,9.92,200
BCOM,20120113,13.59,13.59,13.26,13.26,300
BCPC,20120113,41.17,41.32,40.06,40.25,164600
BCRX,20120113,2.88,2.92,2.76,2.85,264000
BDE,20120113,7.85,8.02,7.85,8.01,30000
BDGE,20120113,20.99,21.4,20.54,20.72,20400
BDSI,20120113,2.27,2.27,2.02,2.08,618600
BEAT,20120113,2.65,2.73,2.6,2.7,98200
BEAV,20120113,40.74,40.95,40.44,40.83,482600
BEBE,20120113,8.41,8.61,8.35,8.6,320600
BECN,20120113,21.84,22.11,21.57,21.77,507700
BELFA,20120113,20.26,20.26,20.26,20.26,0
BELFB,20120113,19,19.32,18.75,18.84,18800
BFIN,20120113,5.46,5.55,5.46,5.49,24000
BGCP,20120113,6.27,6.35,6.14,6.3,1042200
BGFV,20120113,8.02,8.04,7.78,7.79,153000
BIB,20120113,9.9,10.0175,9.7363,9.9925,11300
BICK,20120113,24.28,24.49,24.25,24.37,23100
BIDU,20120113,127.02,128.91,126.5,127.41,4046800
BIIB,20120113,116.18,117.98,115.36,116.03,1404700
BIOC,20120113,14.37,14.37,14.13,14.31,6900
BIOS,20120113,5.29,5.46,5.2,5.43,302700
BIS,20120113,114.96,115.52,112.96,112.96,1800
BJRI,20120113,44.97,45.78,44.93,45.37,275100
BKCC,20120113,8.66,8.77,8.58,8.72,246900
BKEP,20120113,7,7.01,6.79,7,39000
BKEPP,20120113,7.9,7.93,7.9,7.9,4100
BKMU,20120113,3.32,3.4,3.3,3.38,92400
BKSC,20120113,10.5,10.5,10.15,10.15,2100
BLDP,20120113,1.12,1.13,1.11,1.11,105700
BLDR,20120113,2.36,2.4,2.33,2.39,53900
BLIN,20120113,2.75,2.75,2.75,2.75,3300
BLKB,20120113,29.3,29.35,28.94,29.21,118300
BLMT,20120113,10.5,10.59,10.5,10.51,4200
BLRX,20120113,2.93,2.93,2.93,2.93,300
BMRC,20120113,38.95,39.25,38.32,38.65,11000
BMRN,20120113,35.28,35.4,33.93,34.99,1373300
BMTC,20120113,19.85,20.05,19.84,19.98,12400
BNCL,20120113,8.87,8.94,8.77,8.88,35900
BNCN,20120113,7.39,7.39,7.15,7.25,3100
BNSO,20120113,1.17,1.17,1.17,1.17,0
BOBE,20120113,34.83,35.12,34.6,34.93,77100
BOCH,20120113,3.96,3.96,3.79,3.9,25300
BOFI,20120113,4.075,4.12,4.07,4.1025,36000
BOKF,20120113,58.22,59.18,57.8,58.76,105300
BONT,20120113,3.01,3.05,2.95,3.02,59200
BOOM,20120113,21.13,21.21,20.33,20.9,54300
BOSC,20120113,3.04,3.04,3.04,3.04,0
BPFH,20120113,8.12,8.25,8.06,8.1,304900
BPFHW,20120113,3,3,3,3,700
BPOP,20120113,15,15.1,14.7,15,6091700
BPOPM,20120113,17,17,17,17,200
BPOPN,20120113,17.3,17.3,17.15,17.17,3200
BRCD,20120113,5.86,5.91,5.72,5.78,5547400
BRID,20120113,10,10,10,10,0
BRKL,20120113,8.83,8.92,8.78,8.92,200100
BRKR,20120113,13.2,13.27,13.04,13.26,382200
BRKS,20120113,10.7,10.78,10.42,10.57,358900
BSET,20120113,7.85,7.91,7.79,7.89,10100
BSFT,20120113,27.6,28.46,27.6,28.27,403500
BSPM,20120113,14.28,14.28,13.23,13.44,61200
BSQR,20120113,3.46,3.46,3.3,3.41,26500
BSRR,20120113,8.91,8.97,8.87,8.92,10000
BSTC,20120113,17.02,17.46,16.98,17.19,10400
BUR,20120113,6.9,6.9,6.9,6.9,0
BUSE,20120113,5.16,5.2,5.12,5.17,70800
BVSN,20120113,15.84,18.41,15.55,17.57,338400
BWEN,20120113,7.2,7.5,7,7.2,735100
BWINA,20120113,23.4,23.4,23.4,23.4,0
BWINB,20120113,22.79,23,22.53,22.56,6500
BWLD,20120113,66.66,67.35,65.3,65.71,485600
BYFC,20120113,1.47,1.47,1.47,1.47,0
CA,20120113,21.65,21.78,21.38,21.51,2461300
CAAS,20120113,5.18,5.18,4.91,5.02,52000
CAC,20120113,33.18,33.8,33.09,33.14,8900
CACB,20120113,4.66,4.75,4.65,4.68,7900
